SPID,PROP_ID,PREFERENCE,DESCRIPTION,PROPERTY_TYPE,CITY,TRANSACT_TYPE,OWNTYPE,BEDROOM_NUM,PRICE_PER_UNIT_AREA,FURNISH,FACING,AGE,TOTAL_FLOOR,FEATURES,REGISTER_DATE,POSTING_DATE,UPDATE_DATE,CLASS,RES_COM,PROP_NAME,PROPERTY_NUMBER,MIN_PRICE,MAX_PRICE,PRICE_SQFT,PROJ_ID,BUILDING_ID,VERIFIED,MAP_DETAILS,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,ALT_TAG,PRODUCT_TYPE,TOP_USPS,EXPIRY_DATE,PROPERTY_TYPE__U,AREA,SECONDARY_AREA,PRICE,PROP_HEADING,VALUE_LABEL,CLASS_HEADING,CLASS_LABEL,REGISTER_DATE__U,REGISTERED_DAYS,PRIMARY_TAGS,SECONDARY_TAGS,TOTAL_LANDMARK_COUNT,FORMATTED_LANDMARK_DETAILS,SOCIETY_NAME,BUILDING_NAME,BALCONY_NUM,FLOOR_NUM,CITY,CITY_NAME,BUILDING_ID,BUILDING_NAME,SOCIETY_NAME,LOCALITY_ID,LOCALITY_NAME,ADDRESS
69323942,D69323942,S,"Lavish, is the only way to describe these beautiful 3bhk and 4bhk villas in bowrampet, hyderabad. Tripura landmark 4 villas built by tripura constructions builders have everything you would ever expect in a true luxury accommodation. Extended over a wide area, the architecture and attention to detail put them in a class by themselves. These homes are recognized by telangana rera and built with all essential amenities.",Independent House/Villa,Hyderabad,2.0,1,3.0,10000.0,0,0,5,0.0,N,"27th May, 2023",1685168421000.0,1685168424000,B,R,Tripura Landmark 4,2,23170000,23190000,10000.0,409999,1115346,N,"{'LATITUDE': '17.574527971682', 'LONGITUDE': '78.409721132955'}",215.256251,215.442057,,Tripura Landmark 4 Others,PSEUDO_LISTING,,2023-11-23 00:00:00,2,2317,215.26-215.44  sq.m.,2.32  - 2.32 Cr,3 Bedroom House in Bowrampet,Freehold,Builder,Builder,2023-05-27 11:50:22,3 months ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Hotels'}]",Tripura Landmark 4,Tripura Landmark 4,,,269,Hyderabad,1115346,Tripura Landmark 4,Tripura Landmark 4,8298,Bowrampet,
69322784,Q69322784,S,"Own a 3 BHK apartment in Tripura Green Alpha, Tellapur, Hyderabad for a comfortable living. With a super built-up area of 1935.0 sq. ft. to 2030.0 sq. ft., these 3 BHK apartments are available at a price range of Rs. 1.35 Crore to Rs. 1.42 Crore. 

Tripura Green Alpha is meticulously designed to bring you an awe-inspiring lifestyle and convenience.  It hosts a series of facilities like a Cricket Pitch, Rain Water Harvesting, Multipurpose Hall, Multipurpose Court, Vastu Compliant, etc. and all the other essential things to fulfill the resident's everyday needs are located within. The project is equipped with the most necessary safety and security features. Each tower has a CCTV surveillance and fire prevention systems in place.",Residential Apartment,Hyderabad,2.0,1,3.0,7000.0,0,0,5,10.0,N,"27th May, 2023",1685164865000.0,1685164869000,B,R,Tripura Green Alpha,3,13545000,14210000,7000.0,275423,510801,N,"{'LATITUDE': '17.465647', 'LONGITUDE': '78.281099'}",179.767305,188.59309,,Tripura Green Alpha Others,PSEUDO_LISTING,,2023-11-23 00:00:00,1,1935,179.77-188.59  sq.m.,1.35  - 1.42 Cr,3 BHK Flat in Tellapur,Freehold,Builder,Builder,2023-05-27 10:51:05,3 months ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}]",Tripura Green Alpha,Tripura Green Alpha,,1,269,Hyderabad,510801,Tripura Green Alpha,Tripura Green Alpha,5771,Tellapur,
69322780,X69322780,S,"Live in a world of comfort and style at Tripura Green Alpha located in Tellapur, Hyderabad. Book your 2 BHK apartment now. Sprawling across a super built-up area of 1265.0 sq. ft, it is an under construction property available for Rs. 88.55 Lac.

The project has 6 towers, each of them with aesthetically crafted interiors as well as exteriors The project has the latest Fire Fighting Systems, an exclusive Open Space, Vastu Compliant, Gated Community, Landscape Garden, Visitors Parking, etc.",Residential Apartment,Hyderabad,2.0,1,2.0,7000.0,0,0,5,10.0,N,"27th May, 2023",1685164860000.0,1685164860000,B,R,Tripura Green Alpha,1,8855000,8855000,7000.0,275423,510801,N,"{'LATITUDE': '17.465647', 'LONGITUDE': '78.281099'}",117.522295,117.522295,,Tripura Green Alpha Others,PSEUDO_LISTING,,2023-11-23 00:00:00,1,1265,117.52 sq.m.,88.55 L,2 BHK Flat in Tellapur,Freehold,Builder,Builder,2023-05-27 10:51:00,3 months ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}]",Tripura Green Alpha,Tripura Green Alpha,,1,269,Hyderabad,510801,Tripura Green Alpha,Tripura Green Alpha,5771,Tellapur,
69626392,N69626392,S,"Enjoy a blissful living experience in DSR Valar. This residential project encompasses 4 BHK flats in Kokapet, Hyderabad and brings you the best of both the worlds – excellent aesthetics and exemplary lifestyle.

Its unique highlights include facilities like Barbecue, Open Space, Club House, Toddler Pool, Library and many others. All of these and the other features make this project a true value for money. And you can now buy your exclusive 4 BHK flat in this project at a price of Rs. 2.5 Crore - Rs. 2.5 Crore. It has a super built-up area ranging from 3242.0 sq. ft. - 3242.0 sq. ft.",Residential Apartment,Hyderabad,2.0,1,4.0,7711.0,0,0,5,36.0,N,"12th Jun, 2023",1686565882000.0,1686647583000,B,R,DSR Valar,5,24999062,24999062,7711.0,410694,1121052,N,"{'LATITUDE': '17.405194457603', 'LONGITUDE': '78.323755488063'}",301.191526,301.191526,,DSR Valar Others,PSEUDO_LISTING,,2023-12-09 00:00:00,1,3242,301.19 sq.m.,2.5  - 2.5 Cr,4 BHK Flat in Kokapet,Freehold,Builder,Builder,2023-06-12 16:01:22,2 months ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Hotels'}]",DSR Valar,DSR Valar,,1,269,Hyderabad,1121052,DSR Valar,DSR Valar,5221,Kokapet,
69552350,E69552350,S,"Enjoy a blissful living experience in DSR Park Ridge. This residential project encompasses 3 BHK flats in Nallagandla, Hyderabad and brings you the best of both the worlds – excellent aesthetics and exemplary lifestyle.

Its unique highlights include facilities like  and many others. All of these and the other features make this project a true value for money. The price is available on request. It has a super built-up area ranging from 1580.0 sq. ft. - 2210.0 sq. ft.",Residential Apartment,Hyderabad,2.0,1,3.0,6329.0,0,0,5,20.0,N,"08th Jun, 2023",1686221140000.0,1686221141000,B,R,DSR Park Ridge,4,0,10000000,6329.0,401095,1093889,N,"{'LATITUDE': '17.472142', 'LONGITUDE': '78.3018314'}",146.78674,205.31563,,DSR Park Ridge Others,PSEUDO_LISTING,,2023-12-05 00:00:00,1,1580,146.79-205.32  sq.m.,0 - 1 Cr,3 BHK Flat in Nallagandla,Freehold,Builder,Builder,2023-06-08 16:15:41,2 months ago,[],"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA']",50.0,"[{'text': '10 ATMs'}, {'text': '6 Hospitals'}, {'text': '5 Pharmacys'}, {'text': '1 Miscellaneous'}]",DSR Park Ridge,DSR Park Ridge,,1,269,Hyderabad,1093889,DSR Park Ridge,DSR Park Ridge,5769,Nallagandla,
68335434,I68335434,S,"Experience a new style of living with Syamantaka Emerald Heights. The project offers an exclusive range of 3 BHK flats in Bachupally, Hyderabad at a price range of Rs. 91.97 Lac - Rs. 93.23 Lac.

These flats have a carpet area ranging from 1460.0 sq. ft. - 1480.0sq. ft. It is an under construction project. The design is done keeping every small to large needs of residents in consideration. Plus, a comprehensive range of amenities including Lift(s), Swimming Pool, Fire Fighting Systems, Business Lounge, Sewage Treatment Plant, etc. make it one of the most desirable residential projects in Hyderabad.",Residential Apartment,Hyderabad,2.0,1,3.0,6299.0,0,0,5,5.0,N,"04th Apr, 2023",1680584890000.0,1680584890000,B,R,Syamantaka Emerald Heights,2,9196540,9322520,6299.0,367973,1044697,N,"{'LATITUDE': '17.42469', 'LONGITUDE': '78.66677'}",135.63838,137.49644,,,PSEUDO_LISTING,,2023-10-01 00:00:00,1,1460,135.64-137.5  sq.m.,91.97  - 93.23 L,3 BHK Flat in Bachupally,Freehold,Builder,Builder,2023-04-04 10:38:11,4 months ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",9.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}]",Syamantaka Emerald Heights,Syamantaka Emerald Heights,,1,269,Hyderabad,1044697,Syamantaka Emerald Heights,Syamantaka Emerald Heights,5145,Bachupally,
68335432,D68335432,S,"Syamantaka Emerald Heights is a residential project, offering a range of 2 BHK flats in Bachupally, Hyderabad. It hosts exclusively designed towers, each presenting an epitome of class and simplicity. We bring you a chance to book your 2 BHK flat that has a carpet area of 1145.0 sq. ft. 

It is an under construction property. With an impressive layout and a comprehensive range of amenities like Lift(s), Indoor Games, Sun Deck, Shopping Centre, Open Space, etc., the project leaves no stone unturned to amaze.",Residential Apartment,Hyderabad,2.0,1,2.0,6299.0,0,0,5,5.0,N,"04th Apr, 2023",1680584889000.0,1680584890000,B,R,Syamantaka Emerald Heights,1,7212355,7212355,6299.0,367973,1044697,N,"{'LATITUDE': '17.42469', 'LONGITUDE': '78.66677'}",106.373935,106.373935,,Syamantaka Emerald Heights Others,PSEUDO_LISTING,,2023-10-01 00:00:00,1,1145,106.37 sq.m.,72.12 L,2 BHK Flat in Bachupally,Freehold,Builder,Builder,2023-04-04 10:38:09,4 months ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",9.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '2 Connectivities'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}]",Syamantaka Emerald Heights,Syamantaka Emerald Heights,,1,269,Hyderabad,1044697,Syamantaka Emerald Heights,Syamantaka Emerald Heights,5145,Bachupally,
70545426,V70545426,S,"Providing you with a lavish style of living, hyderabad one by sensation infracon private ltd situated in financial district, hyderabad. 
They provide you with service apartments. This project is spanned across a wide area and natural beauty throughout. All of this is situated in a convenient and friendly neighborhood with outstanding amenities.",Serviced Apartments,Hyderabad,2.0,1,1.0,0.0,0,0,5,47.0,N,"01st Aug, 2023",1690869547000.0,1690869548000,B,R,Hyderabad One,1,0,0,0.0,409984,1069093,N,"{'LATITUDE': '17.422362532845', 'LONGITUDE': '78.343754558453'}",50.725038,50.725038,,Hyderabad One Others,PSEUDO_LISTING,,2023-08-31 00:00:00,22,546,50.73 sq.m.,Price on Request,1 BHK Serviced Apartment in Financial District,Freehold,Builder,Builder,2023-08-01 11:29:07,3 weeks ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",9.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Hotels'}]",Hyderabad One,Hyderabad One,,1,269,Hyderabad,1069093,Hyderabad One,Hyderabad One,28619,Financial District,
70928452,Q70928452,S,"Ira aerocity is a residential development in shamshabad, hyderabad. The project is built by ira realty. They provide skillfuly designed plots with all necessities. 
 
Features 
Entrance paved area 
Entrance seating plaza 
Plaza with water feature",Residential Land,Hyderabad,2.0,1,,5334.0,0,0,0,0.0,N,"21st Aug, 2023",1692603228000.0,1692603230000,B,R,Ira Aerocity,11,12817602,192024000,5334.0,380935,1065224,N,"{'LATITUDE': '17.25956', 'LONGITUDE': '78.42155'}",223.245909,3344.508,,Ira Aerocity Others,PSEUDO_LISTING,,2023-12-31 00:00:00,3,2403,223.25-3344.51  sq.m.,1.28  - 19.2 Cr,Residential land / Plot in Shamshabad,Freehold,Builder,Builder,2023-08-21 13:03:48,5 days ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",15.0,"[{'text': '1 Shopping'}, {'text': '1 Education'}, {'text': '1 Religious Place'}, {'text': '1 ATM'}, {'text': '1 Airport'}, {'text': '1 Banks'}, {'text': '1 Pharmacy'}, {'text': '1 Park'}, {'text': '2 Office Complexes'}, {'text': '1 Hotels'}, {'text': '4 Miscellaneouss'}]",Ira Aerocity,Ira Aerocity,,,269,Hyderabad,1065224,Ira Aerocity,Ira Aerocity,5138,Shamshabad,
70559284,U70559284,S,"Enjoy a blissful living experience in Hallmark Sunnyside. This residential project encompasses 2 BHK flats in Narsingi, Hyderabad and brings you the best of both the worlds – excellent aesthetics and exemplary lifestyle.

Its unique highlights include facilities like Car Parking, Lift(s), Swimming Pool, Fire Fighting Systems, CCTV Camera Security and many others. All of these and the other features make this project a true value for money. And you can now buy your exclusive 2 BHK flat in this project at a price of Rs. 85.88 Lac - Rs. 93.75 Lac. It has a super built-up area ranging from 1145.0 sq. ft. - 1250.0 sq. ft.",Residential Apartment,Hyderabad,2.0,1,2.0,7500.0,0,0,6,9.0,N,"01st Aug, 2023",1690897508000.0,1690897510000,B,R,Hallmark Sunnyside,4,8587500,9375000,7500.0,367139,1042876,N,"{'LATITUDE': '17.3828053', 'LONGITUDE': '78.3437872'}",106.373935,116.12875,,Hallmark Sunnyside Others,PSEUDO_LISTING,,2024-01-28 00:00:00,1,1145,106.37-116.13  sq.m.,85.88  - 93.75 L,2 BHK Flat in Narsingi,Freehold,Builder,Builder,2023-08-01 19:15:08,3 weeks ago,[],"['READY TO MOVE', 'NEW BOOKING', 'RERA']",12.0,"[{'text': '1 Metro Station'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Hotels'}, {'text': '1 Amusement Park'}, {'text': '1 Golf Course'}, {'text': '1 Stadium'}]",Hallmark Sunnyside,Hallmark Sunnyside,,1,269,Hyderabad,1042876,Hallmark Sunnyside,Hallmark Sunnyside,1654,Narsingi,
70402394,K70402394,S,"Anuhar Gautami Heights is a new launch project, offering 3 BHK flats in Miyapur, Hyderabad. These flats have a super built-up area in the range of 1654.0 sq. ft. to 1968.0 sq. ft. and are available at an economical price of Rs. 1.08 Crore - Rs. 1.28 Crore.

It is well connected to the city areas and features a large number of amenities to fit your needs. It is equipped with highlights such as Power Back up Lift, Multipurpose Hall, Fire Fighting Systems, Vastu Compliant, DG Availability, etc. that make it one of the most sought after neighborhoods.",Residential Apartment,Hyderabad,2.0,1,3.0,6500.0,0,0,5,10.0,N,"24th Jul, 2023",1690139537000.0,1690139539000,B,R,Anuhar Gautami Heights,6,10751000,12792000,6500.0,411745,1085841,N,"{'LATITUDE': '17.499849529617', 'LONGITUDE': '78.345307402043'}",153.661562,182.833104,,Anuhar Gautami Heights Others,PSEUDO_LISTING,,2024-01-20 00:00:00,1,1654,153.66-182.83  sq.m.,1.08  - 1.28 Cr,3 BHK Flat in Miyapur,Freehold,Builder,Builder,2023-07-24 12:42:17,1 month ago,[],"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}]",Anuhar Gautami Heights,Anuhar Gautami Heights,,1,269,Hyderabad,1085841,Anuhar Gautami Heights,Anuhar Gautami Heights,5157,Miyapur,
70402392,D70402392,S,"Enjoy a blissful living experience in Anuhar Gautami Heights. This residential project encompasses 2 BHK flats in Miyapur, Hyderabad and brings you the best of both the worlds – excellent aesthetics and exemplary lifestyle.

Its unique highlights include facilities like High Speed Elevators, Fire Fighting Systems, Children's Play Area, Library, Power Back up Lift and many others. All of these and the other features make this project a true value for money. And you can now buy your exclusive 2 BHK flat in this project at a price of Rs. 77.35 Lac - Rs. 1.06 Crore. It has a super built-up area ranging from 1190.0 sq. ft. - 1630.0 sq. ft.",Residential Apartment,Hyderabad,2.0,1,2.0,6500.0,0,0,5,10.0,N,"24th Jul, 2023",1690139536000.0,1690139537000,B,R,Anuhar Gautami Heights,7,7735000,10595000,6500.0,411745,1085841,N,"{'LATITUDE': '17.499849529617', 'LONGITUDE': '78.345307402043'}",110.55457,151.43189,,Anuhar Gautami Heights Others,PSEUDO_LISTING,,2024-01-20 00:00:00,1,1190,110.55-151.43  sq.m.,77.35 L - 1.06 Cr,2 BHK Flat in Miyapur,Freehold,Builder,Builder,2023-07-24 12:42:15,1 month ago,[],"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA']",8.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}]",Anuhar Gautami Heights,Anuhar Gautami Heights,,1,269,Hyderabad,1085841,Anuhar Gautami Heights,Anuhar Gautami Heights,5157,Miyapur,
70030738,T70030738,S,"Sdr heights is a residential development in shad nagar, hyderabad. They provide skillfully designed plots with all necessities.",Residential Land,Hyderabad,2.0,1,,1999.0,0,0,0,0.0,N,"03rd Jul, 2023",1688384405000.0,1689103414000,B,R,Eeshanyas SDR Heights,2,2970000,7234000,1999.0,398520,1090666,N,"{'LATITUDE': '17.071864861221', 'LONGITUDE': '78.209701925687'}",137.960955,335.937248,,Eeshanyas SDR Heights Others,PSEUDO_LISTING,,2023-12-30 00:00:00,3,1485,137.96-335.94  sq.m.,29.7  - 72.34 L,Residential land / Plot in Shad nagar,Freehold,Builder,Builder,2023-07-03 17:10:06,1 month ago,[],"['UNDER CONSTRUCTION', 'NEW LAUNCH', 'NEW BOOKING', 'RERA']",22.0,"[{'text': '2 Religious Places'}, {'text': '1 ATM'}, {'text': '6 Hospitals'}, {'text': '1 Attraction'}, {'text': '1 Bus Depot'}, {'text': '1 Miscellaneous'}]",Eeshanyas SDR Heights,Eeshanyas SDR Heights,,,269,Hyderabad,1090666,Eeshanyas SDR Heights,Eeshanyas SDR Heights,5244,Shad nagar,
69627442,V69627442,S,"Vayun Meadows Block C is a ready to move project, offering 3 BHK flats in Kapra, Hyderabad. These flats have a super built-up area in the range of 1265.0 sq. ft. to 2055.0 sq. ft. and are available at an economical price of Rs. 56.92 Lac - Rs. 92.47 Lac.

It is well connected to the city areas and features a large number of amenities to fit your needs. It is equipped with highlights such as InterCom, Children's Play Area, Lift(s), Paved Compound, Multipurpose Court, etc. that make it one of the most sought after neighborhoods.",Residential Apartment,Hyderabad,2.0,1,3.0,4500.0,0,0,6,7.0,N,"12th Jun, 2023",1686568082000.0,1686568082000,B,R,Vayun Meadows Block C,9,5692500,9247500,4500.0,75215,124155,N,"{'LATITUDE': '17.500211', 'LONGITUDE': '78.556387'}",117.522295,190.915665,,Vayun Meadows Block C Others,PSEUDO_LISTING,,2023-12-09 00:00:00,1,1265,117.52-190.92  sq.m.,56.92  - 92.47 L,3 BHK Flat in Kapra,Freehold,Builder,Builder,2023-06-12 16:38:02,2 months ago,[],"['READY TO MOVE', 'NEW BOOKING', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '3 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Miscellaneous'}]",Vayun Meadows Block C,Vayun Meadows Block C,,1,269,Hyderabad,124155,Vayun Meadows Block C,Vayun Meadows Block C,3179,Kapra,
70836180,N70836180,S,"Hallmark Treasor offers 3 BHK apartments in Kokapet, Hyderabad, at an affordable price range of Rs. 1.54 Crore to Rs. 2.21 Crore.

These are an under construction apartments spreading across a super built-up area of 1765.0 sq. ft. - 2540.0 sq. ft. There are a total of 1 towers in the project. The project offers inclusion of essential amenities like Indoor Games, 24/7 Water Supply, Waiting Lounge, Garbage Disposal, Cafeteria, etc. Its aesthetics too is tastefully done to suit to your urbane living needs and promises to offer an easy living within budget.",Residential Apartment,Hyderabad,2.0,1,3.0,8699.0,0,0,5,30.0,N,"16th Aug, 2023",1692182178000.0,1692182180000,B,R,Hallmark Treasor,2,15353735,22095460,8699.0,379760,1063452,N,"{'LATITUDE': '17.3849661', 'LONGITUDE': '78.3265056'}",163.973795,235.97362,,Hallmark Treasor Others,PSEUDO_LISTING,,2024-02-12 00:00:00,1,1765,163.97-235.97  sq.m.,1.54  - 2.21 Cr,3 BHK Flat in Kokapet,Freehold,Builder,Builder,2023-08-16 16:06:18,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",12.0,"[{'text': '1 Shopping'}, {'text': '3 Educations'}, {'text': '2 Hospitals'}, {'text': '2 Parks'}, {'text': '1 Stadium'}, {'text': '3 Miscellaneouss'}]",Hallmark Treasor,Hallmark Treasor,,1,269,Hyderabad,1063452,Hallmark Treasor,Hallmark Treasor,5221,Kokapet,
70975980,F70975980,P,"Centrally located, fully furnished, ensuite bathrooms with branded sanitary & bath-Ware, wardrobes, study desk etc., opposite to apollo hospital in hyderguda-Basheerbagh road, close to city police commissioner office, 2-Share micro studio rooms, custom built pg has 20 numbers micro studio rooms, includes 3 ac rooms, rent includes food, maintenance and laundry, executives working in gachibowli, hitech city etc. Can also prefer the pg in case they have company pick-Up and drop facility, couple of executives working in the mentioned locations are already staying with us",Serviced Apartments,Hyderabad,,0,20.0,96.0,1,2,6,5.0,"44,23,24,47,17,29,19,8,9,40,30,41,21,32","23rd Aug, 2023",1692793538000.0,1693022882000,O,R,Venkatappa Nivas,1,12000,12000,96.0,0,0,N,"{'LATITUDE': '17.3964311', 'LONGITUDE': '78.4815879'}",11.612875,11.612875,"17,8,21,32,44,23,24,47,29,19,9,40,30,41,104,106,105","₹12,000, 20 bhk Serviced Aptartment in Hyderguda - Kitchen",PAID_OWNER_LISTING,"['Food Service Included', 'Laundry Service available', 'Housekeeping available', 'Attached Bathroom']",2024-07-25 00:00:00,22,125,11.61 sq.m.,"12,000/Bed",20 BHK Serviced Apartment in Hyderguda,,Owner,Owner,2023-08-23 17:55:38,3 days ago,[],"['FURNISHED', 'SHARED BY 2']",50.0,"[{'text': '1 Religious Place'}, {'text': '8 ATMs'}, {'text': '18 Hospitals'}, {'text': '1 Attraction'}, {'text': '1 Pharmacy'}, {'text': '1 Bus Depot'}]",Venkatappa Nivas,Venkatappa Nivas,1.0,5,269,Hyderabad,0,Venkatappa Nivas,Venkatappa Nivas,3153,Hyderguda,3-6-294/d
70967988,F70967988,S,"Alekhya nsr county in sangareddy, hyderabad by alekhya infraa developers is a residential project. 
 
It is a ready to move project. 
 
The project is spread over a total area of 100 acres of land. 
Alekhya nsr county brochure is also available for easy reference. 
 
About city: 
 
Hyderabad has the best performing markets in india. Well-Developed infrastructure, growing job opportunities and robust growth are the key factors that have affected the real estate market of the city positively. Hyderabad is known to offer spacious apartments when compared to other metro cities. 
The establishment of it industry in the city has also contributed to the promising real estate market. This has generated demands especially in residential real estate in the affordable and mid-Segment. The realty market of hyderabad caters to these demands maintaining the demand and supply ratio.",Residential Land,Hyderabad,2.0,1,,0.0,0,0,0,0.0,N,"23rd Aug, 2023",1692776190000.0,1692776192000,B,R,Alekhya NSR County,11,0,0,0.0,370847,1049719,N,"{'LATITUDE': '17.613891', 'LONGITUDE': '78.078863'}",125.41905,836.127,,Alekhya NSR County Others,PSEUDO_LISTING,,2023-11-21 00:00:00,3,1350,125.42-836.13  sq.m.,Price on Request,Residential land / Plot in Sangareddy,Freehold,Builder,Builder,2023-08-23 13:06:30,3 days ago,[],"['READY TO MOVE', 'NEW BOOKING', 'RERA']",11.0,"[{'text': '1 Metro Station'}, {'text': '2 Connectivities'}, {'text': '3 Educations'}, {'text': '1 Religious Place'}, {'text': '1 Hotels'}, {'text': '3 Miscellaneouss'}]",Alekhya NSR County,Alekhya NSR County,,,269,Hyderabad,1049719,Alekhya NSR County,Alekhya NSR County,985,Sangareddy,
70893942,E70893942,S,"Lavish, is the only way to describe these beautiful villas amara county. Amara county built by alekhya infraa developers have everything you would ever expect in a true luxury accommodation. Extended over a wide area, the architecture and attention to detail put them in a class by themselves. These homes are recognized by state rera and built with all essential amenities.",Residential Land,Hyderabad,2.0,1,,2000.0,0,0,0,0.0,N,"19th Aug, 2023",1692383443000.0,1692383444000,B,R,Alekhya Amara County,2,2950000,18428000,2000.0,413744,1125408,N,"{'LATITUDE': '17.632159784771', 'LONGITUDE': '77.895469860129'}",136.939022,855.915339,,Alekhya Amara County Others,PSEUDO_LISTING,,2023-11-17 00:00:00,3,1474,136.94-855.92  sq.m.,29.5 L - 1.84 Cr,Residential land / Plot in Sadashivpet,Freehold,Builder,Builder,2023-08-19 12:00:43,1 week ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",6.0,"[{'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}]",Alekhya Amara County,Alekhya Amara County,,,269,Hyderabad,1125408,Alekhya Amara County,Alekhya Amara County,3346,Sadashivpet,
70049946,Y70049946,S,"Book your 3 BHK flat in Svadha Mackennas, Kollur, Hyderabad. Having a super built-up area of 1415.0 sq. ft. - 2530.0 sq. ft., these flats promise an exclusive view and refreshing vibes, making them well ventilated.

It is a superbly design project set amidst excellent surroundings and offers residents a world-class infrastructure. Look at its range of general amenities to premium amenities that include DG Availability, ATM, Paved Compound, Indoor Games, 24x7 Security and what not. Now, you can buy this exclusive 3 BHK flat at a price range of Rs. 77.81 Lac - Rs. 1.39 Crore.",Residential Apartment,Hyderabad,2.0,1,3.0,5499.0,0,0,5,14.0,N,"04th Jul, 2023",1688469480000.0,1688469482000,B,R,Svadha Mackennas,26,7781085,13912470,5499.0,401534,1094943,N,"{'LATITUDE': '17.447657', 'LONGITUDE': '78.250427'}",131.457745,235.04459,,Svadha Mackennas Others,PSEUDO_LISTING,,2023-12-31 00:00:00,1,1415,131.46-235.04  sq.m.,77.81 L - 1.39 Cr,3 BHK Flat in Kollur,Freehold,Builder,Builder,2023-07-04 16:48:01,1 month ago,[],"['UNDER CONSTRUCTION', 'NEW BOOKING', 'RERA']",10.0,"[{'text': '1 Metro Station'}, {'text': '1 Shopping'}, {'text': '1 Connectivity'}, {'text': '2 Educations'}, {'text': '1 Hospital'}, {'text': '1 Airport'}, {'text': '1 Railway Station'}, {'text': '1 Office Complex'}, {'text': '1 Amusement Park'}]",Svadha Mackennas,Svadha Mackennas,,1,269,Hyderabad,1094943,Svadha Mackennas,Svadha Mackennas,46844,Kollur,
